Anth.id,Database,Crop,Crop_Water,Database_Water,orderData,SEV_cond,orderBox,Anth
2661,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.037
2662,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.012
2663,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.028
2664,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.044
2665,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.061
2666,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.04
2668,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.021
2669,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.043
2670,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.033
2671,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.024
2672,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.02
2673,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.027
2674,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.028
2675,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.002
2677,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.048
2678,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.207
2679,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.056
2680,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.044
2683,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.024
2684,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.037
2687,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.004
2688,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.01
2689,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.024
2690,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.075
2691,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.032
2692,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.025
2693,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.024
2695,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.036
2703,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.022
2705,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.005
2709,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.09
2715,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.02
2717,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.025
2729,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.002
2739,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.011
2768,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.01
2769,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.004
2770,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.021
2771,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.017
2772,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.005
2773,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.167
2786,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.019
2795,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.022
2796,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.019
2797,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.057
2803,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.001
2804,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.004
2806,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.003
2807,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.002
2808,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.009
2819,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.025
2860,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.004
2879,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.101
2885,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.01
2892,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.004
2907,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.048
2912,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.001
2913,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.014
2946,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.013
2950,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.115
2951,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.087
2953,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.131
2954,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.09
2956,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.08
2958,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.068
2960,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.131
2961,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.099
2962,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.027
2963,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.114
2964,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.025
2965,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.037
2966,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.021
2968,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.08
2969,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.039
2970,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.068
2984,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.043
2985,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.129
2986,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.067
2987,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.058
2988,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.232
2990,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.047
2991,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.025
2993,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.031
3005,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.003
3006,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.011
3007,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.004
3008,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.011
3009,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.014
3017,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.028
3018,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.032
3019,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.023
3020,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.054
3021,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.033
3022,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.054
3023,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.034
3024,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.031
3025,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.012
3026,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.01
3030,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.015
3031,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.062
3033,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.006
3034,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.007
3036,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.001
3037,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.06
3040,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.019
3042,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.038
3047,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.005
3049,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.001
3052,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.021
3053,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.005
3054,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.056
3056,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.027
3065,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.141
3066,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.098
3076,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.088
3077,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.068
3101,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.029
3103,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.025
3105,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.061
3106,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.049
3112,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.014
3114,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.004
3132,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.058
3133,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.016
3134,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.01
3136,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.04
3137,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.024
3138,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.004
3141,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.047
3152,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.005
3153,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.003
3158,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.034
3159,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.047
3160,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.019
3162,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.001
3164,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.005
3167,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.005
3176,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.014
3194,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.026
3195,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.032
3196,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.004
3199,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.048
3202,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.002
3209,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.053
3215,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.063
3216,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.027
3218,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.004
3219,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.018
3221,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.024
3228,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.01
3233,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.043
3234,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.018
3235,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.02
3236,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.014
3240,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.007
3242,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.001
3250,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.009
3251,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.054
3252,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.015
3253,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.044
3254,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.026
3255,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.038
3256,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.048
3258,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.019
3267,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.104
3268,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.098
3269,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.228
3270,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.021
3271,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.048
3272,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.011
3287,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.104
3291,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.058
3292,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.112
3294,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.001
3296,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.038
3298,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.004
3310,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.021
3319,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.005
3321,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.028
3324,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.048
3325,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.02
3335,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.004
3337,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.032
3338,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.01
3339,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.028
3340,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.063
3343,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.018
3346,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.022
3353,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.022
3354,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.021
3356,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.02
3357,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.067
3359,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.14
3369,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.04
3370,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.04
3371,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.02
3372,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.076
3373,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.006
3374,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.071
3377,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.104
3378,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.025
3379,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.054
3389,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.062
3403,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.05
3404,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.05
3405,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.073
3406,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.067
3407,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.067
3408,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.009
3410,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.097
3411,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.17
3412,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.147
3413,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.002
3414,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.018
3416,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.049
3417,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.147
3436,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.019
3438,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.025
3441,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.074
3443,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.019
3444,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.052
3445,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.037
3446,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.062
3448,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.006
3449,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.052
3450,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.031
3451,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.061
3452,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.037
3454,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.067
3459,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.031
3460,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.053
3461,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.084
3464,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.037
3465,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.09
3474,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.013
3475,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.09
3476,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.062
3477,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.102
3478,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.078
3479,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.022
3482,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.044
3483,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.043
3484,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.036
3486,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.043
3494,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.01
3497,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.001
3512,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.005
3514,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.108
3515,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.076
3516,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.063
3518,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.071
3520,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.017
3531,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.033
3532,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.013
3539,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.024
3540,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.004
3541,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.029
3556,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.004
3572,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.069
3576,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.021
3577,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.199
3578,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.076
3579,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.127
3580,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.014
3581,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.165
3582,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.015
3601,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.069
3603,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.052
3604,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.048
3605,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.04
3606,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.033
3607,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.058
3608,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.045
3609,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.038
3610,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.076
3611,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.003
3612,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.06
3620,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.014
3621,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.012
