code.ID,Database,Crop,Crop_Water,Database_Water,orderData,SEV_cond,orderBox,Chl
2480,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,38.678
2481,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,21.234
2482,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,55.761
2483,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,43.386
2484,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,29.314
2485,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,34.691
2486,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,40.888
2487,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,25.897
2493,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,63.41
2494,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,55.354
2500,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,32.418
2501,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,45.428
2502,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,NA
2503,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,45.661
2511,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,39.403
2515,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,43.75
2516,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,46.245
2517,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,38.729
2518,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,39.724
2520,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,44.456
2521,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,47.569
2524,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,42.948
2526,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,39.177
2527,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,47.495
2534,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,43.726
2543,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,44.569
2544,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,45.578
2545,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,46.414
2550,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,49.128
2551,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,48.27
2552,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,49.235
2553,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,50.724
2554,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,56.754
2555,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,50.872
2556,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,48.847
2566,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,49.971
2567,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,45.738
2568,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,43.241
2569,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,46.139
2570,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,44.138
2571,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,47.767
2572,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,47.449
2573,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,48.465
2574,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,46.628
2579,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,53.414
2580,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,48.734
2589,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,47.489
2592,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,39.256
2593,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,41.339
2596,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,41.305
2597,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,39.239
2598,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,36.407
2599,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,45.189
2600,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,35.796
2604,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,44.708
2605,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,44.127
2607,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,40.006
2608,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,43.816
2609,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,46.235
2612,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,38.838
2613,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,31.735
2614,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,36.849
2615,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,32.858
2623,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,34.924
2624,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,46.031
2625,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,47.618
2628,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,45.141
2629,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,45.915
2630,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,42.962
2631,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,35.873
2632,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,40.828
2633,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,40.56
2634,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,40.235
2635,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,31.921
2636,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,34.969
2637,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,23.142
2646,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,18.034
2647,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,39.422
2648,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,37.284
2649,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,35.404
2650,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,37.437
2651,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,39.769
2652,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,33.275
2653,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,44.48
2654,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,39.107
2655,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,27.537
2656,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,40.732
2657,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,42.722
2658,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,38.319
2659,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,50.689
2660,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,45.959
2661,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,37.669
2662,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,47.515
2663,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,42.656
2664,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,32.621
2665,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,32.576
2666,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,34.66
2667,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,67.853
2668,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,44.442
2669,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,38.074
2670,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,39.997
2671,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,42.74
2672,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,44.391
2673,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,31.842
2674,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,29.174
2675,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,35.204
2676,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,52.384
2677,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,25.019
2678,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,NA
2679,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,25.141
2680,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,2.905
2681,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,63.187
2682,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,52.62
2683,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,59.969
2684,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,63.583
2685,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,65.813
2686,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,19.58
2687,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,48.868
2688,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,54.113
2689,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,61.404
2690,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,39.062
2691,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,63.88
2692,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,55.277
2693,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,54.356
2694,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,58.588
2695,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,54.312
2703,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,65.659
2704,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,52.577
2705,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,62.945
2706,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,NA
2709,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,53.685
2715,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,67.199
2717,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,65.913
2729,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,63.436
2737,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,64.15
2738,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,62.86
2739,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,61.034
2740,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,47.237
2741,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,57.582
2742,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,55.267
2747,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,56.064
2748,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,55.363
2752,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,56.49
2753,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,56.507
2754,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,60.448
2759,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,64.067
2760,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,54.195
2761,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,44.272
2762,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,68.798
2763,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,64.057
2764,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,41.342
2765,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,51.481
2766,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,57.583
2767,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,61.338
2768,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,54.097
2769,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,53.903
2770,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,50.913
2771,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,52.1
2772,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,54.999
2773,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,38.703
2774,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,60.641
2775,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,60.661
2776,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,57.359
2786,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,38.739
2795,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,49.746
2796,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,48.596
2797,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,37.274
2798,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,60.271
2802,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,63.204
2803,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,55.468
2804,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,57.306
2805,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,37.581
2806,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,60.948
2807,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,62.572
2808,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,56.227
2819,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,39.043
2859,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,1-H-O,0,61.55
2860,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,37.801
2861,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,67.874
2878,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,61.163
2879,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,58.076
2880,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,49.192
2881,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,36.246
2882,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,53.867
2883,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,54.667
2884,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,48.706
2885,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,34.91
2886,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,61.943
2887,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,37.613
2888,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,48.172
2889,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,68.732
2890,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,56.893
2891,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,67.792
2892,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,60.48
2893,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,59.37
2894,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,68.868
2895,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,69.486
2906,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,31.262
2907,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,31.65
2909,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,26.623
2910,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,26.633
2912,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,46.563
2913,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,58.589
2914,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,56.818
2915,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,41.665
2916,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,48.884
2917,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,46.482
2918,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,50.352
2919,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,56.557
2936,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,43.74
2937,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,49.9
2938,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,52.131
2939,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,53.328
2940,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,50.829
2941,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,47.33
2942,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,49.522
2943,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,46.035
2946,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,38.99
2950,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,27.756
2951,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,32.042
2953,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,20.056
2954,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,30.675
2955,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,26.51
2956,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,27.665
2957,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,33.491
2958,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,31.801
2959,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,30.743
2960,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,25.494
2961,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,28.114
2962,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,40.727
2963,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,39.171
2964,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,34.346
2965,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,42.623
2966,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,43.755
2967,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,38.47
2968,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,38.008
2969,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,30.239
2970,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,29.971
2984,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,35.833
2985,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,23.823
2986,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,35.3
2987,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,34.823
2988,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,19.82
2990,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,33.654
2991,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,39.02
2993,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,37.433
3004,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,42.218
3005,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,58.662
3006,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,55.731
3007,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,64.595
3008,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,53.726
3009,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,52.995
3017,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,41.508
3018,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,42.187
3019,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,51.889
3020,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,50.259
3021,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,39.376
3022,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,46.773
3023,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,58.596
3024,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,47.884
3025,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,49.976
3026,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,58.829
3030,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,62.246
3031,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,45.261
3032,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,63.392
3033,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,56.472
3034,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,54.827
3035,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,44.631
3036,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,63.623
3037,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,46.244
3038,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,64.209
3039,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,50.561
3040,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,57.585
3041,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,59.913
3042,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,54.514
3043,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,68.384
3044,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,52.081
3045,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,46.1
3046,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,69.897
